product_id,product_sku,product_name,brand,category,subcategory,color,size,unit_price,start_date,end_date,is_active
2996,CR-IN-CAM-02996,Croma DSLR WCSPY,Croma,Cameras,DSLR,Gold,OneSize,234443.15,2023-08-29,2024-06-05,0
4614,CR-IN-APP-04614,Croma Washers YP9DQ,Croma,Appliances,Washers,Black,OneSize,152320.33,2024-08-27,,1
11302,CR-IN-CAM-11302,Croma DSLR 4O94Z,Croma,Cameras,DSLR,Silver,L,176543.82,2024-05-17,,1
11721,CR-IN-ACC-11721,Croma Cables HBRE8,Croma,Accessories,Cables,Silver,XL,6275.87,2023-09-19,,1
10521,CR-IN-MOB-10521,Croma Smartphones 47X8U,Croma,Mobiles,Smartphones,Space Grey,OneSize,17075.56,2022-04-01,,1
7866,CR-IN-SMA-07866,Croma Smart Lights I0THV,Croma,Smart Home,Smart Lights,Space Grey,XS,18248.21,2024-11-28,,1
4169,CR-IN-AUD-04169,Croma Headphones PQVXK,Croma,Audio,Headphones,Purple,XS,48019.1,2024-11-25,,1
3975,CR-IN-ACC-03975,Croma Cables J2I6T,Croma,Accessories,Cables,White,XS,5191.31,2024-08-12,,1
259,CR-IN-WEA-00259,Croma Smartwatch 25LRC,Croma,Wearables,Smartwatch,Black,OneSize,39153.53,2023-12-01,,1
11024,CR-IN-ACC-11024,Croma Cables UYDMA,Croma,Accessories,Cables,Gold,OneSize,9169.68,2025-04-05,,1
7496,CR-IN-SMA-07496,Croma Smart Lights JST1J,Croma,Smart Home,Smart Lights,White,M,17240.86,2024-07-02,,1
5872,CR-IN-MOB-05872,Croma Smartphones PLF7T,Croma,Mobiles,Smartphones,Silver,XS,68635.96,2022-04-21,2024-12-07,0
5545,CR-IN-MOB-05545,Croma Smartphones DHDNN,Croma,Mobiles,Smartphones,Red,L,39048.7,2022-09-14,,1
7248,CR-IN-LAP-07248,Croma Ultrabooks OLMGA,Croma,Laptops,Ultrabooks,Gold,OneSize,60658.97,2025-08-04,,1
4148,CR-IN-TEL-04148,Croma LED W5WVU,Croma,Televisions,LED,Green,XL,172389.83,2022-01-03,,1
8540,CR-IN-LAP-08540,Croma Ultrabooks GJLAT,Croma,Laptops,Ultrabooks,Black,S,190543.23,2023-02-22,,1
4362,CR-IN-LAP-04362,Croma Ultrabooks 9V9NZ,Croma,Laptops,Ultrabooks,Purple,M,115491.54,2023-06-19,2025-03-23,0
5342,CR-IN-CAM-05342,Croma DSLR UVSU5,Croma,Cameras,DSLR,Green,S,205989.28,2023-03-30,2025-01-20,0
1497,CR-IN-APP-01497,Croma Washers 2GN3S,Croma,Appliances,Washers,Red,M,28491.81,2025-07-07,,1
687,CR-IN-SMA-00687,Croma Smart Lights NT61O,Croma,Smart Home,Smart Lights,Silver,S,6398.2,2022-05-08,,1
6371,CR-IN-WEA-06371,Croma Smartwatch TJ0K9,Croma,Wearables,Smartwatch,Gold,L,19863.05,2022-09-26,,1
9157,CR-IN-ACC-09157,Croma Cables J4C4Z,Croma,Accessories,Cables,White,XS,4625.5,2023-07-13,,1
5520,CR-IN-GAM-05520,Croma Consoles XE0K7,Croma,Gaming,Consoles,Silver,OneSize,38083.9,2023-02-17,,1
11471,CR-IN-TEL-11471,Croma LED U28LC,Croma,Televisions,LED,Silver,XS,46093.57,2024-09-26,,1
4114,CR-IN-APP-04114,Croma Washers V6NNZ,Croma,Appliances,Washers,Purple,XS,87629.46,2022-09-29,,1
10504,CR-IN-ACC-10504,Croma Cables LGA30,Croma,Accessories,Cables,Purple,XS,7829.04,2023-08-21,,1
8228,CR-IN-LAP-08228,Croma Ultrabooks JFLHX,Croma,Laptops,Ultrabooks,Green,S,99455.67,2023-11-26,,1
4049,CR-IN-WEA-04049,Croma Smartwatch BQ7C9,Croma,Wearables,Smartwatch,Green,XS,25014.92,2022-06-25,,1
2129,CR-IN-TEL-02129,Croma LED 497VI,Croma,Televisions,LED,White,XS,262287.8,2022-05-19,,1
7154,CR-IN-SMA-07154,Croma Smart Lights L3KKB,Croma,Smart Home,Smart Lights,Green,OneSize,4329.39,2025-07-21,,1
10468,CR-IN-CAM-10468,Croma DSLR 9ED6H,Croma,Cameras,DSLR,Silver,M,96621.24,2025-05-20,,1
2640,CR-IN-MOB-02640,Croma Smartphones HBK4N,Croma,Mobiles,Smartphones,Green,S,104392.33,2022-01-23,2023-11-25,0
4058,CR-IN-WEA-04058,Croma Smartwatch 67OGF,Croma,Wearables,Smartwatch,Silver,XL,49554.84,2023-07-31,2024-06-09,0
9638,CR-IN-TEL-09638,Croma LED 1URQ5,Croma,Televisions,LED,Space Grey,XS,253314.97,2025-01-17,,1
6387,CR-IN-MOB-06387,Croma Smartphones 4N12C,Croma,Mobiles,Smartphones,Gold,L,73030.1,2023-09-24,,1
11890,CR-IN-MOB-11890,Croma Smartphones L62VH,Croma,Mobiles,Smartphones,Gold,XL,108431.74,2022-05-12,,1
8730,CR-IN-APP-08730,Croma Washers 8XYQQ,Croma,Appliances,Washers,Blue,OneSize,61096.3,2023-01-28,,1
5242,CR-IN-CAM-05242,Croma DSLR BPR1I,Croma,Cameras,DSLR,Silver,L,198673.78,2022-06-14,2023-10-25,0
11293,CR-IN-AUD-11293,Croma Headphones YD4XD,Croma,Audio,Headphones,Red,M,46055.41,2024-11-13,,1
7691,CR-IN-GAM-07691,Croma Consoles DRAHY,Croma,Gaming,Consoles,Gold,M,74071.56,2022-12-05,2023-06-03,0
9896,CR-IN-CAM-09896,Croma DSLR N4GPX,Croma,Cameras,DSLR,Blue,XL,210499.5,2024-11-14,,1
3179,CR-IN-GAM-03179,Croma Consoles 9BRS1,Croma,Gaming,Consoles,White,XL,23161.73,2022-08-07,,1
1633,CR-IN-GAM-01633,Croma Consoles 1IAXM,Croma,Gaming,Consoles,Gold,XS,77188.42,2022-03-27,,1
224,CR-IN-WEA-00224,Croma Smartwatch GII4E,Croma,Wearables,Smartwatch,Silver,M,50758.36,2024-11-04,2025-02-08,0
4431,CR-IN-APP-04431,Croma Washers WCCQ2,Croma,Appliances,Washers,Green,XS,58005.86,2024-10-16,2025-06-06,0
2756,CR-IN-AUD-02756,Croma Headphones 38VVC,Croma,Audio,Headphones,Blue,XL,33794.83,2025-02-13,,1
7052,CR-IN-GAM-07052,Croma Consoles OPE2Y,Croma,Gaming,Consoles,Purple,XL,58323.77,2024-09-30,,1
2817,CR-IN-CAM-02817,Croma DSLR VPKRO,Croma,Cameras,DSLR,White,XS,245489.0,2022-09-02,,1
166,CR-IN-TEL-00166,Croma LED 9JXT6,Croma,Televisions,LED,Space Grey,XS,60876.36,2022-09-23,,1
5705,CR-IN-LAP-05705,Croma Ultrabooks 80I5W,Croma,Laptops,Ultrabooks,White,L,177448.89,2025-08-03,,1
9609,CR-IN-SMA-09609,Croma Smart Lights 6SOQE,Croma,Smart Home,Smart Lights,Blue,M,28261.86,2023-03-03,,1
5428,CR-IN-LAP-05428,Croma Ultrabooks PWGU6,Croma,Laptops,Ultrabooks,Gold,XL,88255.3,2022-11-30,2024-04-19,0
1327,CR-IN-AUD-01327,Croma Headphones N88AB,Croma,Audio,Headphones,Gold,OneSize,44194.44,2022-04-01,,1
5816,CR-IN-APP-05816,Croma Washers 4X938,Croma,Appliances,Washers,White,XL,38804.91,2023-04-06,2024-08-21,0
11909,CR-IN-GAM-11909,Croma Consoles DZQGG,Croma,Gaming,Consoles,Purple,XS,23297.81,2022-07-23,,1
11962,CR-IN-CAM-11962,Croma DSLR 58QZH,Croma,Cameras,DSLR,Purple,XL,166655.63,2024-12-12,,1
11104,CR-IN-APP-11104,Croma Washers 6FRX4,Croma,Appliances,Washers,Black,M,37069.16,2024-11-02,2025-07-14,0
9491,CR-IN-CAM-09491,Croma DSLR 769CA,Croma,Cameras,DSLR,Silver,S,28988.98,2024-04-11,,1
5212,CR-IN-MOB-05212,Croma Smartphones SFUIL,Croma,Mobiles,Smartphones,Space Grey,OneSize,84018.84,2023-08-10,,1
9856,CR-IN-APP-09856,Croma Washers TR8RG,Croma,Appliances,Washers,Blue,XS,125464.46,2023-11-06,,1
7002,CR-IN-LAP-07002,Croma Ultrabooks YXQSV,Croma,Laptops,Ultrabooks,Blue,XS,206900.02,2025-03-06,,1
10136,CR-IN-ACC-10136,Croma Cables 4OX4L,Croma,Accessories,Cables,Red,XL,1834.5,2024-10-16,,1
248,CR-IN-TEL-00248,Croma LED K719U,Croma,Televisions,LED,White,L,149552.6,2023-01-30,2024-03-19,0
10188,CR-IN-TEL-10188,Croma LED WGZZL,Croma,Televisions,LED,Green,XL,198240.92,2023-06-02,2024-02-10,0
143,CR-IN-APP-00143,Croma Washers L9JD4,Croma,Appliances,Washers,Blue,M,96409.68,2025-06-02,,1
7923,CR-IN-CAM-07923,Croma DSLR JDWGQ,Croma,Cameras,DSLR,Blue,XL,27694.2,2025-03-01,,1
9643,CR-IN-MOB-09643,Croma Smartphones WLVHE,Croma,Mobiles,Smartphones,Gold,XS,118594.43,2023-08-02,,1
5573,CR-IN-CAM-05573,Croma DSLR 4VPW9,Croma,Cameras,DSLR,Gold,XS,28466.78,2022-06-17,2024-05-05,0
7813,CR-IN-GAM-07813,Croma Consoles Z5OTK,Croma,Gaming,Consoles,Space Grey,XS,51300.85,2025-03-11,2025-05-17,0
11171,CR-IN-ACC-11171,Croma Cables 5CKZF,Croma,Accessories,Cables,Gold,M,867.04,2024-06-09,,1
5711,CR-IN-AUD-05711,Croma Headphones JYRNU,Croma,Audio,Headphones,Space Grey,OneSize,2220.26,2022-06-18,,1
11863,CR-IN-GAM-11863,Croma Consoles L9KQG,Croma,Gaming,Consoles,Purple,S,61879.91,2023-07-14,2024-11-14,0
10373,CR-IN-SMA-10373,Croma Smart Lights G7FE8,Croma,Smart Home,Smart Lights,Silver,S,10978.34,2024-09-16,,1
9564,CR-IN-APP-09564,Croma Washers 08Y3W,Croma,Appliances,Washers,White,OneSize,105902.75,2022-07-20,,1
10547,CR-IN-MOB-10547,Croma Smartphones U0VL8,Croma,Mobiles,Smartphones,Gold,OneSize,34467.59,2025-07-02,,1
1730,CR-IN-SMA-01730,Croma Smart Lights VM26N,Croma,Smart Home,Smart Lights,Space Grey,XL,11174.9,2022-10-21,,1
10981,CR-IN-WEA-10981,Croma Smartwatch V9L3Z,Croma,Wearables,Smartwatch,Black,S,25302.0,2023-08-25,,1
8310,CR-IN-APP-08310,Croma Washers 40EB7,Croma,Appliances,Washers,White,XS,143948.03,2024-04-24,,1
9111,CR-IN-LAP-09111,Croma Ultrabooks DV3PY,Croma,Laptops,Ultrabooks,Gold,M,183146.35,2023-03-30,,1
4108,CR-IN-LAP-04108,Croma Ultrabooks Z5SZQ,Croma,Laptops,Ultrabooks,White,XL,144330.5,2022-01-22,,1
1210,CR-IN-ACC-01210,Croma Cables 4T3B0,Croma,Accessories,Cables,Space Grey,XL,3308.88,2023-09-30,,1
11399,CR-IN-CAM-11399,Croma DSLR 04JRO,Croma,Cameras,DSLR,Black,M,200344.6,2022-11-23,,1
1964,CR-IN-ACC-01964,Croma Cables YI8SH,Croma,Accessories,Cables,Purple,M,5342.56,2022-08-17,,1
3301,CR-IN-LAP-03301,Croma Ultrabooks 7RZY2,Croma,Laptops,Ultrabooks,Purple,XL,117175.01,2024-02-21,,1
4333,CR-IN-WEA-04333,Croma Smartwatch TQ9P0,Croma,Wearables,Smartwatch,Green,S,11683.35,2025-01-03,,1
2675,CR-IN-SMA-02675,Croma Smart Lights RLQX2,Croma,Smart Home,Smart Lights,Space Grey,XS,20764.58,2024-08-20,2025-07-07,0
7663,CR-IN-APP-07663,Croma Washers D2T1B,Croma,Appliances,Washers,Gold,M,31654.68,2022-02-08,,1
6727,CR-IN-WEA-06727,Croma Smartwatch XDGC3,Croma,Wearables,Smartwatch,Gold,L,52425.26,2023-05-26,,1
6205,CR-IN-AUD-06205,Croma Headphones W7TOC,Croma,Audio,Headphones,Purple,XL,19610.13,2024-08-22,,1
11400,CR-IN-TEL-11400,Croma LED LCMZB,Croma,Televisions,LED,Green,XS,23490.31,2024-12-10,2025-04-09,0
2116,CR-IN-CAM-02116,Croma DSLR SA6OH,Croma,Cameras,DSLR,Gold,M,42581.15,2022-03-11,,1
10956,CR-IN-TEL-10956,Croma LED QMACL,Croma,Televisions,LED,Silver,M,41773.98,2022-12-08,,1
6425,CR-IN-ACC-06425,Croma Cables X85Q3,Croma,Accessories,Cables,Blue,L,9140.22,2024-03-04,,1
7000,CR-IN-MOB-07000,Croma Smartphones J4IHV,Croma,Mobiles,Smartphones,Green,OneSize,59322.52,2024-08-29,2025-01-24,0
1446,CR-IN-MOB-01446,Croma Smartphones 4Y9FZ,Croma,Mobiles,Smartphones,Silver,L,9759.04,2025-05-01,,1
7990,CR-IN-ACC-07990,Croma Cables MRO0Z,Croma,Accessories,Cables,Purple,S,1754.06,2022-10-28,2025-01-17,0
5560,CR-IN-ACC-05560,Croma Cables 7AGKM,Croma,Accessories,Cables,Silver,M,1317.13,2023-10-17,,1
7631,CR-IN-LAP-07631,Croma Ultrabooks 6VE6U,Croma,Laptops,Ultrabooks,White,L,134991.86,2024-06-19,,1
10472,CR-IN-AUD-10472,Croma Headphones CMZD8,Croma,Audio,Headphones,Green,XL,29570.81,2022-04-24,,1
3740,CR-IN-WEA-03740,Croma Smartwatch LSPM3,Croma,Wearables,Smartwatch,Blue,S,47025.93,2022-12-18,,1
4491,CR-IN-AUD-04491,Croma Headphones 0V9XX,Croma,Audio,Headphones,Black,M,29485.91,2022-01-29,,1
11004,CR-IN-APP-11004,Croma Washers S6HQA,Croma,Appliances,Washers,Black,S,78157.31,2023-03-30,,1
4953,CR-IN-MOB-04953,Croma Smartphones EVXLB,Croma,Mobiles,Smartphones,Green,S,118720.03,2023-10-15,,1
9789,CR-IN-CAM-09789,Croma DSLR T7RYD,Croma,Cameras,DSLR,Red,M,46149.79,2022-12-22,,1
3436,CR-IN-GAM-03436,Croma Consoles 8JEWC,Croma,Gaming,Consoles,Gold,S,46709.07,2024-08-07,,1
10103,CR-IN-GAM-10103,Croma Consoles SQJ12,Croma,Gaming,Consoles,Purple,L,66770.4,2022-03-25,2022-07-23,0
7798,CR-IN-CAM-07798,Croma DSLR RQN1M,Croma,Cameras,DSLR,Blue,L,81269.62,2025-08-06,,1
3350,CR-IN-TEL-03350,Croma LED FUOYQ,Croma,Televisions,LED,White,L,89820.26,2024-10-07,,1
2201,CR-IN-TEL-02201,Croma LED FVP1E,Croma,Televisions,LED,Black,XL,49719.31,2025-05-19,,1
6815,CR-IN-WEA-06815,Croma Smartwatch KC68I,Croma,Wearables,Smartwatch,Gold,M,21506.96,2023-04-12,,1
4090,CR-IN-MOB-04090,Croma Smartphones OBHGZ,Croma,Mobiles,Smartphones,Gold,M,100507.8,2025-06-21,,1
7640,CR-IN-TEL-07640,Croma LED 26ALB,Croma,Televisions,LED,Gold,S,148896.33,2024-01-12,,1
11981,CR-IN-ACC-11981,Croma Cables VCCQJ,Croma,Accessories,Cables,Red,S,6408.46,2023-02-05,,1
2016,CR-IN-LAP-02016,Croma Ultrabooks HE41O,Croma,Laptops,Ultrabooks,Green,L,107967.67,2024-08-12,,1
9874,CR-IN-TEL-09874,Croma LED MNDFS,Croma,Televisions,LED,White,XS,27771.49,2022-10-10,2023-02-12,0
9333,CR-IN-LAP-09333,Croma Ultrabooks N8945,Croma,Laptops,Ultrabooks,White,XS,48389.51,2022-10-06,,1
9033,CR-IN-SMA-09033,Croma Smart Lights E2R87,Croma,Smart Home,Smart Lights,Silver,S,15039.17,2023-05-27,,1
11305,CR-IN-WEA-11305,Croma Smartwatch 5TLUB,Croma,Wearables,Smartwatch,Blue,OneSize,53952.51,2022-08-23,2024-02-14,0
1921,CR-IN-LAP-01921,Croma Ultrabooks ZJCPQ,Croma,Laptops,Ultrabooks,Space Grey,XS,66676.29,2025-02-12,,1
738,CR-IN-MOB-00738,Croma Smartphones MNYNC,Croma,Mobiles,Smartphones,Purple,XS,35962.25,2022-12-17,,1
8585,CR-IN-GAM-08585,Croma Consoles BGEY8,Croma,Gaming,Consoles,Blue,XS,37296.84,2025-01-23,2025-06-18,0
327,CR-IN-AUD-00327,Croma Headphones 55FJN,Croma,Audio,Headphones,Gold,OneSize,26074.48,2024-08-15,,1
802,CR-IN-APP-00802,Croma Washers WOBNJ,Croma,Appliances,Washers,Blue,M,138868.62,2024-02-10,,1
2993,CR-IN-ACC-02993,Croma Cables Q5ON4,Croma,Accessories,Cables,Red,XS,2416.08,2022-04-26,,1
2437,CR-IN-MOB-02437,Croma Smartphones 9O3V7,Croma,Mobiles,Smartphones,Silver,L,122788.4,2022-12-17,,1
1145,CR-IN-MOB-01145,Croma Smartphones Q3UI3,Croma,Mobiles,Smartphones,Green,XL,106551.91,2024-01-06,,1
584,CR-IN-LAP-00584,Croma Ultrabooks H6ONK,Croma,Laptops,Ultrabooks,Gold,L,204449.84,2022-04-30,2025-08-05,0
3731,CR-IN-APP-03731,Croma Washers 3U7P2,Croma,Appliances,Washers,Gold,S,90782.61,2022-12-31,,1
11101,CR-IN-WEA-11101,Croma Smartwatch I66DV,Croma,Wearables,Smartwatch,Black,XS,50542.69,2023-05-08,,1
5450,CR-IN-TEL-05450,Croma LED K3VJ3,Croma,Televisions,LED,Blue,S,82464.92,2023-08-20,,1
5071,CR-IN-WEA-05071,Croma Smartwatch BH12S,Croma,Wearables,Smartwatch,Gold,S,6016.16,2024-02-06,2024-08-22,0
11980,CR-IN-GAM-11980,Croma Consoles YQENT,Croma,Gaming,Consoles,Black,XL,4307.02,2023-08-18,,1
2215,CR-IN-TEL-02215,Croma LED KTR3O,Croma,Televisions,LED,Space Grey,XL,183464.62,2023-12-28,,1
3823,CR-IN-AUD-03823,Croma Headphones BJ4NR,Croma,Audio,Headphones,Gold,XS,25912.32,2024-03-04,2025-02-20,0
7260,CR-IN-ACC-07260,Croma Cables ZQ9ST,Croma,Accessories,Cables,Gold,XS,1393.8,2022-12-29,2024-06-16,0
8994,CR-IN-SMA-08994,Croma Smart Lights Q4ADW,Croma,Smart Home,Smart Lights,Black,XS,26401.65,2022-12-03,,1
8379,CR-IN-CAM-08379,Croma DSLR IRYM6,Croma,Cameras,DSLR,Black,XS,226714.3,2022-11-12,,1
758,CR-IN-TEL-00758,Croma LED RCSCH,Croma,Televisions,LED,Blue,XL,34171.43,2025-01-26,,1
4647,CR-IN-WEA-04647,Croma Smartwatch HQYHB,Croma,Wearables,Smartwatch,Gold,M,48396.66,2022-08-29,,1
2147,CR-IN-WEA-02147,Croma Smartwatch QJ4Z8,Croma,Wearables,Smartwatch,Silver,XL,47078.25,2024-08-23,,1
3642,CR-IN-MOB-03642,Croma Smartphones BU3DB,Croma,Mobiles,Smartphones,Purple,S,35501.74,2023-12-05,,1
2861,CR-IN-APP-02861,Croma Washers 2YEOF,Croma,Appliances,Washers,Red,L,103035.37,2023-03-28,,1
4775,CR-IN-APP-04775,Croma Washers 009K3,Croma,Appliances,Washers,Blue,XS,32527.98,2023-07-13,2023-12-22,0
3390,CR-IN-TEL-03390,Croma LED 0C8IM,Croma,Televisions,LED,Green,XS,104764.02,2025-04-08,,1
6006,CR-IN-SMA-06006,Croma Smart Lights GAB2Z,Croma,Smart Home,Smart Lights,Gold,XL,3090.71,2022-06-22,,1
1572,CR-IN-APP-01572,Croma Washers EVNHQ,Croma,Appliances,Washers,Gold,XS,86993.76,2024-10-30,,1
10045,CR-IN-APP-10045,Croma Washers MI59I,Croma,Appliances,Washers,Green,L,105100.84,2023-01-04,,1
8170,CR-IN-TEL-08170,Croma LED AH767,Croma,Televisions,LED,White,L,162557.68,2023-11-28,,1
3090,CR-IN-CAM-03090,Croma DSLR Y0JVY,Croma,Cameras,DSLR,White,XS,154673.75,2022-05-03,2024-06-22,0
9708,CR-IN-TEL-09708,Croma LED 4JMJZ,Croma,Televisions,LED,Space Grey,XS,14174.65,2024-11-03,,1
6972,CR-IN-AUD-06972,Croma Headphones ZDBI1,Croma,Audio,Headphones,Purple,XS,16044.38,2023-08-13,,1
10998,CR-IN-LAP-10998,Croma Ultrabooks MCTEH,Croma,Laptops,Ultrabooks,Black,S,114380.96,2024-02-19,2024-03-11,0
1533,CR-IN-SMA-01533,Croma Smart Lights FL50S,Croma,Smart Home,Smart Lights,Gold,S,13226.44,2022-09-28,,1
9158,CR-IN-AUD-09158,Croma Headphones IWFNF,Croma,Audio,Headphones,Green,M,33551.29,2025-02-05,,1
5499,CR-IN-CAM-05499,Croma DSLR 8928D,Croma,Cameras,DSLR,Silver,OneSize,161055.9,2022-03-02,2022-04-26,0
10552,CR-IN-ACC-10552,Croma Cables RCIYT,Croma,Accessories,Cables,Red,OneSize,970.55,2024-11-09,,1
487,CR-IN-WEA-00487,Croma Smartwatch 6OO0G,Croma,Wearables,Smartwatch,Purple,OneSize,12918.44,2022-10-29,,1
10795,CR-IN-APP-10795,Croma Washers GN7IS,Croma,Appliances,Washers,White,OneSize,30533.7,2024-08-18,,1
2123,CR-IN-SMA-02123,Croma Smart Lights OO9MC,Croma,Smart Home,Smart Lights,Gold,L,3715.12,2022-10-21,,1
11365,CR-IN-APP-11365,Croma Washers 0V24G,Croma,Appliances,Washers,Blue,S,50043.17,2023-08-15,,1
3860,CR-IN-WEA-03860,Croma Smartwatch 8PKK3,Croma,Wearables,Smartwatch,White,L,36495.26,2022-08-14,,1
6611,CR-IN-GAM-06611,Croma Consoles 9XH3O,Croma,Gaming,Consoles,Black,S,69134.67,2024-12-02,,1
10236,CR-IN-LAP-10236,Croma Ultrabooks EB41X,Croma,Laptops,Ultrabooks,Red,M,135992.49,2025-06-06,2025-06-26,0
8810,CR-IN-AUD-08810,Croma Headphones 06WLS,Croma,Audio,Headphones,Space Grey,XL,33896.6,2024-12-12,,1
6987,CR-IN-SMA-06987,Croma Smart Lights WWU0J,Croma,Smart Home,Smart Lights,Space Grey,XS,19212.57,2024-11-08,,1
9194,CR-IN-APP-09194,Croma Washers GJATO,Croma,Appliances,Washers,Green,L,62885.4,2024-01-26,,1
49,CR-IN-TEL-00049,Croma LED 6ITEH,Croma,Televisions,LED,Silver,S,21848.14,2025-08-12,,1
45,CR-IN-LAP-00045,Croma Ultrabooks Q760G,Croma,Laptops,Ultrabooks,Black,L,159923.1,2023-12-13,2024-05-30,0
4562,CR-IN-CAM-04562,Croma DSLR NLRTR,Croma,Cameras,DSLR,Green,L,83273.07,2022-07-05,,1
4436,CR-IN-TEL-04436,Croma LED QCB8H,Croma,Televisions,LED,Red,XL,229817.19,2024-09-21,2025-02-12,0
5754,CR-IN-APP-05754,Croma Washers BN5FC,Croma,Appliances,Washers,Silver,L,28878.31,2022-09-02,,1
3828,CR-IN-MOB-03828,Croma Smartphones VOY76,Croma,Mobiles,Smartphones,Purple,OneSize,78572.46,2023-02-22,,1
9458,CR-IN-CAM-09458,Croma DSLR JCOTC,Croma,Cameras,DSLR,Black,M,232425.89,2023-03-13,,1
6041,CR-IN-WEA-06041,Croma Smartwatch BR534,Croma,Wearables,Smartwatch,Purple,S,3648.75,2024-09-19,2025-04-20,0
275,CR-IN-SMA-00275,Croma Smart Lights X7J4C,Croma,Smart Home,Smart Lights,Blue,XS,7866.46,2022-02-07,2024-06-21,0
3985,CR-IN-GAM-03985,Croma Consoles HH45Y,Croma,Gaming,Consoles,Gold,L,31925.0,2022-06-23,,1
11229,CR-IN-MOB-11229,Croma Smartphones GGEDK,Croma,Mobiles,Smartphones,Red,XL,79232.8,2022-05-17,,1
7115,CR-IN-APP-07115,Croma Washers 4YFEL,Croma,Appliances,Washers,Gold,S,66403.46,2022-08-18,,1
9314,CR-IN-GAM-09314,Croma Consoles 83TNB,Croma,Gaming,Consoles,Purple,S,35938.85,2024-01-26,2024-03-15,0
10028,CR-IN-ACC-10028,Croma Cables BYRJL,Croma,Accessories,Cables,White,S,4165.21,2025-07-25,,1
7375,CR-IN-LAP-07375,Croma Ultrabooks G4WGT,Croma,Laptops,Ultrabooks,Red,S,111397.29,2022-06-09,,1
10955,CR-IN-LAP-10955,Croma Ultrabooks TILGN,Croma,Laptops,Ultrabooks,Black,S,52379.01,2022-11-12,,1
3465,CR-IN-ACC-03465,Croma Cables ONSAV,Croma,Accessories,Cables,Blue,L,9513.81,2024-11-18,,1
5047,CR-IN-CAM-05047,Croma DSLR QR9I9,Croma,Cameras,DSLR,Purple,XL,169881.01,2023-09-12,2025-08-11,0
6852,CR-IN-TEL-06852,Croma LED 4D3G7,Croma,Televisions,LED,Purple,M,126390.5,2024-02-10,2024-07-15,0
10887,CR-IN-APP-10887,Croma Washers 6Q2CP,Croma,Appliances,Washers,Red,XS,36138.23,2024-01-10,,1
1968,CR-IN-MOB-01968,Croma Smartphones E1EHV,Croma,Mobiles,Smartphones,Purple,S,8352.77,2022-06-23,,1
11779,CR-IN-WEA-11779,Croma Smartwatch WF4L7,Croma,Wearables,Smartwatch,Space Grey,S,10080.37,2023-05-04,2024-11-13,0
1808,CR-IN-GAM-01808,Croma Consoles EPDCL,Croma,Gaming,Consoles,Green,M,47159.63,2022-06-25,2024-06-30,0
7014,CR-IN-TEL-07014,Croma LED W0LHK,Croma,Televisions,LED,Red,XS,93033.2,2022-01-03,2022-10-04,0
9905,CR-IN-ACC-09905,Croma Cables FR6SR,Croma,Accessories,Cables,Purple,OneSize,9200.92,2023-08-26,,1
11420,CR-IN-MOB-11420,Croma Smartphones ZDZR9,Croma,Mobiles,Smartphones,White,OneSize,102888.91,2024-03-12,,1
10098,CR-IN-CAM-10098,Croma DSLR O7TWD,Croma,Cameras,DSLR,Blue,XL,126904.53,2022-09-20,,1
7641,CR-IN-MOB-07641,Croma Smartphones 45B9K,Croma,Mobiles,Smartphones,Black,XL,76980.65,2022-12-08,,1
8671,CR-IN-ACC-08671,Croma Cables LA5U2,Croma,Accessories,Cables,White,S,575.18,2023-02-28,,1
2177,CR-IN-LAP-02177,Croma Ultrabooks HTGUV,Croma,Laptops,Ultrabooks,Black,XL,94036.23,2023-12-24,,1
1762,CR-IN-CAM-01762,Croma DSLR FEQBC,Croma,Cameras,DSLR,Space Grey,XS,244805.44,2025-06-15,,1
9675,CR-IN-AUD-09675,Croma Headphones 7UZAX,Croma,Audio,Headphones,Blue,XS,41667.02,2023-09-21,,1
4402,CR-IN-WEA-04402,Croma Smartwatch 1QJAY,Croma,Wearables,Smartwatch,Green,S,26536.05,2023-02-25,,1
5784,CR-IN-TEL-05784,Croma LED X9H1Z,Croma,Televisions,LED,Space Grey,M,216002.23,2023-12-16,,1
10127,CR-IN-LAP-10127,Croma Ultrabooks PNJ6Z,Croma,Laptops,Ultrabooks,Black,M,74383.62,2023-09-02,,1
466,CR-IN-AUD-00466,Croma Headphones KVTOS,Croma,Audio,Headphones,Gold,XS,48531.75,2023-12-21,,1
11288,CR-IN-SMA-11288,Croma Smart Lights ZUB4M,Croma,Smart Home,Smart Lights,Gold,M,4059.58,2022-08-04,,1
10649,CR-IN-SMA-10649,Croma Smart Lights PQYC2,Croma,Smart Home,Smart Lights,Silver,OneSize,14435.6,2025-03-21,2025-06-20,0
10110,CR-IN-AUD-10110,Croma Headphones ZTO1J,Croma,Audio,Headphones,Silver,OneSize,28740.58,2025-02-21,2025-04-14,0
330,CR-IN-SMA-00330,Croma Smart Lights 7OPYN,Croma,Smart Home,Smart Lights,Black,M,1311.86,2022-03-17,,1
6620,CR-IN-WEA-06620,Croma Smartwatch H0P2G,Croma,Wearables,Smartwatch,Green,S,42317.12,2024-01-02,2024-05-28,0
11247,CR-IN-TEL-11247,Croma LED GW3U6,Croma,Televisions,LED,Space Grey,L,129038.76,2022-06-28,2024-11-06,0
6441,CR-IN-WEA-06441,Croma Smartwatch S2YT3,Croma,Wearables,Smartwatch,Silver,OneSize,1636.47,2024-07-07,,1
