sales_id,sales_date,sales_time,store_id,product_id,customer_id,employee_id,quantity,unit_price,gross_amount,discount_amount,net_amount,payment_type,transaction_id
6412,2025-09-05,17:39:15,12551,15145,18176,19533,1,181630.28,181630.28,0.0,181630.28,UPI,IN-TXN-20250905-G4X133OI
4041,2025-09-10,18:59:47,5515,6157,11636,15306,1,51307.8,51307.8,0.0,51307.8,UPI,IN-TXN-20250910-8GYZI43X
3699,2025-09-06,21:29:29,17531,12253,4648,1245,1,1749.96,1749.96,0.0,1749.96,CARD,IN-TXN-20250906-D7TT0WJV
3393,2025-09-01,16:42:06,9932,18592,3434,4202,1,18474.03,18474.03,0.0,18474.03,WALLET,IN-TXN-20250901-G51T8JEE
9577,2025-09-03,20:54:02,1255,5147,19101,6865,1,43931.8,43931.8,2196.59,41735.21,BNPL,IN-TXN-20250903-BDGT3TCJ
8222,2025-09-11,13:31:10,11743,4501,3892,8062,1,1198.18,1198.18,0.0,1198.18,CARD,IN-TXN-20250911-FW4IHOF1
1749,2025-09-04,12:23:41,424,3112,11010,20148,1,11319.43,11319.43,1131.94,10187.49,CARD,IN-TXN-20250904-ABA5H1DP
1494,2025-09-05,16:36:25,734,16411,20177,16401,1,229618.91,229618.91,34442.84,195176.07,CARD,IN-TXN-20250905-VP02MIT4
703,2025-09-06,20:00:06,20312,8118,8867,4975,1,110524.04,110524.04,0.0,110524.04,BNPL,IN-TXN-20250906-5UXQXBLI
2403,2025-09-01,10:25:29,1891,10093,17470,20711,1,141343.77,141343.77,0.0,141343.77,UPI,IN-TXN-20250901-AVOYM9OO
2496,2025-09-02,10:53:13,19812,20492,12273,14236,1,60773.5,60773.5,0.0,60773.5,WALLET,IN-TXN-20250902-WJ5H39SB
2544,2025-09-09,14:15:01,19456,17465,7803,10826,1,24235.74,24235.74,0.0,24235.74,UPI,IN-TXN-20250909-FOFTTS1W
1915,2025-09-09,18:17:06,5383,19558,15623,15627,1,26345.69,26345.69,0.0,26345.69,CASH,IN-TXN-20250909-6IVTZ8FM
48,2025-09-05,17:16:09,8607,18962,18255,8014,1,29518.14,29518.14,1475.91,28042.23,CARD,IN-TXN-20250905-VQESF0EL
10705,2025-09-01,19:13:48,15542,17071,1534,9626,1,31012.21,31012.21,1550.61,29461.6,CASH,IN-TXN-20250901-KQC43XDN
6824,2025-09-09,17:06:28,17011,663,2616,13395,2,13650.29,27300.58,1365.03,25935.55,UPI,IN-TXN-20250909-WCPN53LZ
7620,2025-09-06,10:51:17,3994,6041,12548,4161,1,16296.16,16296.16,814.81,15481.35,CASH,IN-TXN-20250906-ATTL1VCW
7029,2025-09-04,16:03:46,9636,13717,20977,7446,1,7783.22,7783.22,0.0,7783.22,CARD,IN-TXN-20250904-JMTAEV9X
1607,2025-09-10,17:53:41,19597,8912,17432,3232,1,23232.32,23232.32,1161.62,22070.7,CASH,IN-TXN-20250910-ISF7ZOOC
2141,2025-09-01,10:07:59,3066,888,16108,952,1,128589.5,128589.5,0.0,128589.5,WALLET,IN-TXN-20250901-7P4KGMZI
2589,2025-09-07,14:04:50,3765,16294,18727,8768,3,72020.05,216060.15,0.0,216060.15,CARD,IN-TXN-20250907-IJZY66Q6
365,2025-09-12,15:49:30,2152,7980,7554,20138,1,7249.76,7249.76,724.98,6524.78,UPI,IN-TXN-20250912-H97VN9A1
8505,2025-09-13,13:51:48,3457,3383,7370,18348,1,14184.67,14184.67,709.23,13475.44,CASH,IN-TXN-20250913-2X7FKEHS
7884,2025-09-08,13:57:16,15928,14043,15753,6095,1,44647.65,44647.65,0.0,44647.65,WALLET,IN-TXN-20250908-OD3H4OJ8
467,2025-09-08,13:19:22,6233,4784,14874,20573,1,91848.33,91848.33,9184.83,82663.5,UPI,IN-TXN-20250908-7RM7QQXK
6926,2025-09-05,18:03:57,6166,4372,4238,7634,1,191746.09,191746.09,9587.3,182158.79,CARD,IN-TXN-20250905-PBFNXU7S
5923,2025-09-08,21:18:53,13510,7358,15531,13079,1,195979.39,195979.39,0.0,195979.39,CARD,IN-TXN-20250908-SKU476MP
2605,2025-09-05,15:57:46,680,1174,10448,9365,1,55451.84,55451.84,0.0,55451.84,CASH,IN-TXN-20250905-NWFS1T48
199,2025-09-04,18:56:50,17520,390,17295,4531,1,64819.85,64819.85,0.0,64819.85,CARD,IN-TXN-20250904-NS56CV48
3502,2025-09-06,10:38:57,8849,2391,10018,17492,1,46236.36,46236.36,4623.64,41612.72,WALLET,IN-TXN-20250906-SHRRID3P
9314,2025-09-09,13:02:13,1984,3762,17381,17946,1,27097.61,27097.61,1354.88,25742.73,BNPL,IN-TXN-20250909-MRNL7B2D
69,2025-09-07,10:32:59,13157,3780,9767,12097,1,66828.7,66828.7,10024.3,56804.4,CASH,IN-TXN-20250907-BOU9D7D1
346,2025-09-07,13:46:45,16404,7014,12449,5072,2,22306.61,44613.22,2230.66,42382.56,BNPL,IN-TXN-20250907-GO57JKMR
10666,2025-09-05,15:59:21,14668,18534,11041,6386,1,20285.78,20285.78,2028.58,18257.2,BNPL,IN-TXN-20250905-4GIY4OYA
3345,2025-09-13,15:42:12,14253,16142,20826,1459,1,6194.26,6194.26,0.0,6194.26,WALLET,IN-TXN-20250913-SB54JRQ5
3204,2025-09-08,19:32:54,5128,17402,12554,13010,3,128150.42,384451.26,0.0,384451.26,CARD,IN-TXN-20250908-R14JQR5W
9608,2025-09-05,15:30:22,240,20687,8972,990,2,44609.43,89218.86,4460.94,84757.92,WALLET,IN-TXN-20250905-0XNKL49W
1488,2025-09-12,15:27:52,16896,1364,12658,2920,1,131757.36,131757.36,6587.87,125169.49,WALLET,IN-TXN-20250912-K0I9GQN5
11092,2025-09-03,18:34:47,9724,11368,4381,15743,1,84502.83,84502.83,8450.28,76052.55,BNPL,IN-TXN-20250903-S1ZRRHR0
6955,2025-09-05,14:49:19,2269,15317,907,3086,4,3938.8,15755.2,1575.52,14179.68,CARD,IN-TXN-20250905-IBRN90T9
322,2025-09-04,20:30:58,10905,9742,18607,16794,1,20968.33,20968.33,0.0,20968.33,UPI,IN-TXN-20250904-RJDISAAP
8865,2025-09-12,11:31:23,3728,414,17312,8829,1,89518.3,89518.3,4475.92,85042.38,CASH,IN-TXN-20250912-G34K2DHJ
4090,2025-09-13,20:11:25,17836,14665,561,5491,1,64335.75,64335.75,0.0,64335.75,WALLET,IN-TXN-20250913-EXNEVWM5
3299,2025-09-10,16:54:56,5518,2973,4715,11328,1,55971.77,55971.77,0.0,55971.77,BNPL,IN-TXN-20250910-IRRXXQQ9
6045,2025-09-08,10:54:02,19016,11339,4957,15096,1,203328.97,203328.97,0.0,203328.97,WALLET,IN-TXN-20250908-2EI5NR74
3632,2025-09-01,16:04:46,10930,15067,20119,16453,2,57881.01,115762.02,0.0,115762.02,UPI,IN-TXN-20250901-O2LZRKPI
246,2025-09-09,17:58:09,4895,20194,667,5606,1,113283.6,113283.6,0.0,113283.6,WALLET,IN-TXN-20250909-BGTTZBBQ
8244,2025-09-10,20:59:48,597,1903,18688,20261,2,237481.0,474962.0,0.0,474962.0,BNPL,IN-TXN-20250910-Q3KZY8VV
11853,2025-09-08,20:22:45,13104,3479,6477,4293,1,7861.81,7861.81,786.18,7075.63,UPI,IN-TXN-20250908-QMHASWWY
7880,2025-09-02,11:57:06,4941,20575,15541,20004,1,42582.7,42582.7,0.0,42582.7,WALLET,IN-TXN-20250902-070IG0F7
6591,2025-09-02,12:56:19,464,8016,19501,13894,3,15766.2,47298.6,0.0,47298.6,WALLET,IN-TXN-20250902-R9VFZ5TF
5601,2025-09-05,13:44:30,19623,15527,9786,20054,1,5495.12,5495.12,274.76,5220.36,BNPL,IN-TXN-20250905-UL9K1GZI
1184,2025-09-02,11:21:25,4575,3559,6317,3173,2,29417.9,58835.8,5883.58,52952.22,WALLET,IN-TXN-20250902-HH0W63PZ
11587,2025-09-08,20:21:40,7149,4474,15538,8027,3,23180.35,69541.05,0.0,69541.05,WALLET,IN-TXN-20250908-DBEFBJI9
5021,2025-09-12,20:26:46,11385,2378,19363,3582,1,175058.76,175058.76,26258.81,148799.95,WALLET,IN-TXN-20250912-KPYOPZ61
1647,2025-09-08,15:36:13,12077,5650,12219,18396,1,27182.68,27182.68,0.0,27182.68,CARD,IN-TXN-20250908-0EXS6BT0
3095,2025-09-02,14:42:24,5543,12539,687,3990,1,111779.76,111779.76,5588.99,106190.77,WALLET,IN-TXN-20250902-QGE1W7DX
4353,2025-09-05,17:55:12,7665,6546,5701,18381,1,219220.52,219220.52,0.0,219220.52,BNPL,IN-TXN-20250905-CVKRIYM8
5211,2025-09-05,10:52:28,17902,5526,127,14411,1,47207.6,47207.6,7081.14,40126.46,WALLET,IN-TXN-20250905-LDIEPDW2
2642,2025-09-02,11:29:26,5274,8177,5846,15346,1,25152.1,25152.1,2515.21,22636.89,UPI,IN-TXN-20250902-QKJ6JZ0U
3257,2025-09-09,12:58:57,10467,9181,1587,9525,4,2816.24,11264.96,0.0,11264.96,CASH,IN-TXN-20250909-DGFMOYPL
8032,2025-09-12,17:21:23,1,19918,19730,3956,1,159953.61,159953.61,7997.68,151955.93,CARD,IN-TXN-20250912-DG5BTH8G
7730,2025-09-01,18:00:29,3299,4101,20145,19973,1,99622.29,99622.29,0.0,99622.29,CASH,IN-TXN-20250901-QC4HDHHZ
898,2025-09-04,14:55:24,9243,2802,8276,19087,1,29785.7,29785.7,2978.57,26807.13,CARD,IN-TXN-20250904-GXWOFPVG
1611,2025-09-07,15:15:47,3838,229,8421,20491,1,26575.01,26575.01,0.0,26575.01,CARD,IN-TXN-20250907-6IZA9QOD
3517,2025-09-01,10:21:55,4664,494,17210,3788,1,80496.38,80496.38,0.0,80496.38,BNPL,IN-TXN-20250901-XAPP119X
9663,2025-09-05,10:34:29,18485,15130,5334,18692,1,4383.9,4383.9,219.2,4164.7,BNPL,IN-TXN-20250905-YV5S2EFW
11259,2025-09-11,10:15:40,10206,33,11109,17711,1,209362.89,209362.89,10468.14,198894.75,BNPL,IN-TXN-20250911-FUE7L36D
3106,2025-09-05,14:55:32,17285,8136,6781,19391,1,14592.42,14592.42,0.0,14592.42,CARD,IN-TXN-20250905-4JLR5BEI
2516,2025-09-05,19:51:27,19366,14064,13118,5479,2,78640.77,157281.54,0.0,157281.54,WALLET,IN-TXN-20250905-HZJF4LB4
10211,2025-09-11,15:28:13,6970,10710,9176,436,1,6318.02,6318.02,315.9,6002.12,BNPL,IN-TXN-20250911-B7D3NQAO
8657,2025-09-08,11:08:24,1322,19304,19134,7777,1,56008.67,56008.67,0.0,56008.67,BNPL,IN-TXN-20250908-5JZQC3X1
6198,2025-09-04,18:50:45,1573,9134,758,17891,2,48150.87,96301.74,0.0,96301.74,CARD,IN-TXN-20250904-3JKZ5ANK
6580,2025-09-11,16:26:30,8919,6090,18997,3631,1,93803.32,93803.32,0.0,93803.32,WALLET,IN-TXN-20250911-RIKFWQ72
10121,2025-09-08,14:26:07,13749,4896,8134,15145,2,49232.61,98465.22,0.0,98465.22,CASH,IN-TXN-20250908-9L0WR2PX
1116,2025-09-01,15:12:41,16033,2674,1617,4603,1,5483.36,5483.36,0.0,5483.36,BNPL,IN-TXN-20250901-LN0P817E
11390,2025-09-12,20:56:02,19487,5260,9545,7768,1,66675.71,66675.71,6667.57,60008.14,BNPL,IN-TXN-20250912-J2PYUHQV
2117,2025-09-11,15:35:07,5998,16208,3718,328,1,8657.4,8657.4,432.87,8224.53,WALLET,IN-TXN-20250911-LSK9AT3Z
658,2025-09-10,16:40:29,8586,19281,18605,3746,2,128220.94,256441.88,25644.19,230797.69,CARD,IN-TXN-20250910-ZWZM505Q
4355,2025-09-02,21:28:51,17206,11187,6908,12769,2,3108.57,6217.14,621.71,5595.43,UPI,IN-TXN-20250902-4LENVSLE
8843,2025-09-12,19:45:33,20964,8158,3919,3950,1,48332.45,48332.45,0.0,48332.45,BNPL,IN-TXN-20250912-MNJEU96Z
3281,2025-09-02,17:23:06,6473,10866,271,13214,1,4368.9,4368.9,0.0,4368.9,CASH,IN-TXN-20250902-U6WMUGLX
7044,2025-09-05,12:18:16,2453,7092,11737,15521,1,106237.36,106237.36,10623.74,95613.62,CASH,IN-TXN-20250905-F7W13BX4
454,2025-09-12,18:42:59,18754,18628,19804,9522,2,10158.13,20316.26,0.0,20316.26,BNPL,IN-TXN-20250912-G2YQHBZD
10199,2025-09-08,19:10:07,17986,11160,17332,8827,1,98459.08,98459.08,0.0,98459.08,CASH,IN-TXN-20250908-GKTTOHTS
3925,2025-09-03,19:57:02,14238,7669,3346,20498,1,13190.18,13190.18,659.51,12530.67,WALLET,IN-TXN-20250903-907T17IK
6475,2025-09-06,10:23:39,5908,10795,20778,10777,1,56225.53,56225.53,5622.55,50602.98,WALLET,IN-TXN-20250906-T19YI1PO
6804,2025-09-12,17:31:50,16525,3167,18076,642,1,29244.71,29244.71,0.0,29244.71,BNPL,IN-TXN-20250912-UGQWWUBA
8306,2025-09-11,10:15:04,20318,6,1996,13351,1,110218.06,110218.06,0.0,110218.06,CARD,IN-TXN-20250911-5Q57AQNY
10342,2025-09-01,19:03:43,17990,13101,5920,11345,1,106933.41,106933.41,0.0,106933.41,WALLET,IN-TXN-20250901-7LSGXHYF
4670,2025-09-13,14:07:53,7060,14403,14724,14720,1,227123.28,227123.28,0.0,227123.28,CARD,IN-TXN-20250913-TN5WYGZ1
1433,2025-09-11,15:10:58,9150,20906,7322,14570,2,32826.44,65652.88,0.0,65652.88,CARD,IN-TXN-20250911-5NXCZROF
7556,2025-09-03,11:22:28,1340,2158,14041,2164,2,6717.34,13434.68,1343.47,12091.21,CARD,IN-TXN-20250903-V7LF6FT9
8398,2025-09-04,19:58:00,4049,13840,4753,5469,1,17596.86,17596.86,879.84,16717.02,BNPL,IN-TXN-20250904-Y1AHB2R2
9176,2025-09-05,13:36:58,1284,4641,8012,772,1,8808.83,8808.83,0.0,8808.83,UPI,IN-TXN-20250905-ZPCZ5OGC
7365,2025-09-05,14:00:16,9953,20241,1112,20126,1,38651.68,38651.68,0.0,38651.68,BNPL,IN-TXN-20250905-3U357LHK
5827,2025-09-11,15:46:24,18545,11765,19566,19260,2,32382.0,64764.0,9714.6,55049.4,BNPL,IN-TXN-20250911-HY64IEZU
10539,2025-09-05,11:17:11,18147,6484,5378,10526,1,60802.5,60802.5,3040.12,57762.38,CARD,IN-TXN-20250905-ACWE1AXG
11994,2025-09-05,10:26:29,16961,11444,2068,8398,2,63879.31,127758.62,0.0,127758.62,UPI,IN-TXN-20250905-MF0NOOCR
3716,2025-09-05,16:07:51,16193,16220,12785,4463,1,49600.64,49600.64,0.0,49600.64,WALLET,IN-TXN-20250905-SB6NE3EA
11832,2025-09-01,17:42:40,11175,19629,4872,19015,1,190282.02,190282.02,9514.1,180767.92,UPI,IN-TXN-20250901-70SU142U
6476,2025-09-02,13:37:41,15423,12892,18416,7026,1,69575.43,69575.43,3478.77,66096.66,CARD,IN-TXN-20250902-GX4G13GS
2465,2025-09-13,10:23:23,13682,14563,2407,3780,2,28325.3,56650.6,0.0,56650.6,BNPL,IN-TXN-20250913-3HR1ITYT
4020,2025-09-13,19:22:17,894,16035,3215,7860,2,131365.52,262731.04,0.0,262731.04,BNPL,IN-TXN-20250913-4NZ3LXYB
2574,2025-09-04,12:53:44,6078,9125,3317,3369,2,30281.04,60562.08,6056.21,54505.87,WALLET,IN-TXN-20250904-D3U7R2TB
2821,2025-09-07,18:40:53,4174,8925,7213,15993,2,21783.98,43567.96,4356.8,39211.16,CASH,IN-TXN-20250907-7SDMFVUW
1263,2025-09-09,18:44:51,6305,17184,20517,2026,1,54821.27,54821.27,0.0,54821.27,UPI,IN-TXN-20250909-PFKFJSFU
8624,2025-09-10,14:26:24,19759,3609,17787,30,1,23156.5,23156.5,0.0,23156.5,UPI,IN-TXN-20250910-A55LP999
7330,2025-09-09,13:11:58,9839,20207,9291,17571,1,86635.53,86635.53,0.0,86635.53,CARD,IN-TXN-20250909-ERH2DYJE
8359,2025-09-06,18:47:39,11262,13751,667,18334,1,15583.82,15583.82,779.19,14804.63,BNPL,IN-TXN-20250906-1CUYVVWF
11908,2025-09-02,15:04:00,922,18452,16117,6846,1,31593.12,31593.12,1579.66,30013.46,CARD,IN-TXN-20250902-QYWX1RQ6
7734,2025-09-13,10:54:47,9699,8200,11915,8711,2,62415.34,124830.68,0.0,124830.68,BNPL,IN-TXN-20250913-PH7VTCFH
1224,2025-09-03,21:21:06,758,19425,9520,19009,1,25472.93,25472.93,0.0,25472.93,UPI,IN-TXN-20250903-KEA4WRFF
4397,2025-09-13,17:13:30,5697,1329,20559,10405,3,54762.96,164288.88,0.0,164288.88,UPI,IN-TXN-20250913-IPNNWF96
7237,2025-09-02,17:23:22,6087,11270,10959,4292,2,120427.52,240855.04,0.0,240855.04,UPI,IN-TXN-20250902-MI3KMYE9
1490,2025-09-12,12:44:47,18762,16461,6510,20407,1,47829.34,47829.34,0.0,47829.34,CARD,IN-TXN-20250912-BKUUE998
2721,2025-09-03,20:28:13,5437,9550,10437,17128,1,42859.51,42859.51,0.0,42859.51,BNPL,IN-TXN-20250903-I143E87S
8752,2025-09-12,10:12:09,5880,8508,7008,7412,2,107977.27,215954.54,10797.73,205156.81,CASH,IN-TXN-20250912-LBXRDK3U
11820,2025-09-03,17:39:53,18941,17080,10680,6998,1,22512.58,22512.58,0.0,22512.58,CARD,IN-TXN-20250903-JG13EEYD
2920,2025-09-06,10:26:52,16715,368,15285,6132,1,188646.88,188646.88,9432.34,179214.54,CARD,IN-TXN-20250906-4N5OLRDS
9605,2025-09-09,12:59:56,14964,14464,1596,4333,2,10030.59,20061.18,0.0,20061.18,CASH,IN-TXN-20250909-6FRV9OYE
5758,2025-09-10,12:26:08,12571,4652,5156,18054,1,3863.59,3863.59,386.36,3477.23,CARD,IN-TXN-20250910-Y2P2HK9C
11958,2025-09-11,12:52:06,9058,19181,384,19104,1,6834.81,6834.81,341.74,6493.07,BNPL,IN-TXN-20250911-XSFFXXQ0
10242,2025-09-12,13:26:31,18691,15623,1910,9646,2,76179.56,152359.12,0.0,152359.12,CARD,IN-TXN-20250912-PPY5EJ9Z
10848,2025-09-02,15:33:04,17112,12685,8707,729,1,93916.22,93916.22,0.0,93916.22,CARD,IN-TXN-20250902-9ODL6X6B
7085,2025-09-06,19:01:32,12140,4583,7123,14751,2,11578.49,23156.98,1157.85,21999.13,CARD,IN-TXN-20250906-NZU6T64Z
2668,2025-09-12,12:41:06,15683,8664,1207,7870,1,114410.58,114410.58,11441.06,102969.52,BNPL,IN-TXN-20250912-8L31KDRB
11540,2025-09-10,15:46:55,5075,16705,741,10325,1,25914.21,25914.21,0.0,25914.21,CASH,IN-TXN-20250910-PWD6G1L9
5099,2025-09-02,19:57:49,17511,20924,9377,4007,1,107079.92,107079.92,10707.99,96371.93,CASH,IN-TXN-20250902-TPGI51LR
9873,2025-09-11,19:44:16,9908,1882,1637,14367,2,116269.28,232538.56,0.0,232538.56,CASH,IN-TXN-20250911-K3RTZA30
4197,2025-09-10,17:35:59,16369,9278,17362,2022,2,17870.01,35740.02,0.0,35740.02,WALLET,IN-TXN-20250910-Q6S471R6
7787,2025-09-03,19:36:49,5749,3267,1901,8035,2,99024.92,198049.84,9902.49,188147.35,UPI,IN-TXN-20250903-ANFQB0O2
4584,2025-09-03,21:14:16,5375,1959,10842,5415,1,199951.17,199951.17,9997.56,189953.61,CASH,IN-TXN-20250903-F87WR0SP
10217,2025-09-10,21:05:46,482,15895,3237,7652,2,27672.55,55345.1,2767.26,52577.84,UPI,IN-TXN-20250910-WW0EKTZK
11672,2025-09-01,15:46:25,3653,13876,6072,7149,2,59877.77,119755.54,0.0,119755.54,UPI,IN-TXN-20250901-5I83VGAI
1784,2025-09-08,15:23:01,18108,8074,11069,2469,2,18228.79,36457.58,0.0,36457.58,CASH,IN-TXN-20250908-SX7BGODK
9749,2025-09-05,18:56:42,1819,14071,5820,19465,1,5263.07,5263.07,0.0,5263.07,UPI,IN-TXN-20250905-IDLIE9G4
6311,2025-09-03,17:17:24,9570,20557,5302,3898,1,139839.11,139839.11,0.0,139839.11,CASH,IN-TXN-20250903-UJ4LJZX9
8060,2025-09-03,15:04:09,7020,18860,1911,8247,1,88938.32,88938.32,0.0,88938.32,WALLET,IN-TXN-20250903-F2WEU3V4
7071,2025-09-11,19:51:46,20946,6571,15873,17755,2,6914.56,13829.12,0.0,13829.12,BNPL,IN-TXN-20250911-W8AXBR5S
6961,2025-09-11,16:51:29,20510,17223,14219,2231,2,239128.08,478256.16,0.0,478256.16,UPI,IN-TXN-20250911-TBD14APV
11685,2025-09-05,20:33:22,487,3497,7330,3578,2,162330.01,324660.02,0.0,324660.02,BNPL,IN-TXN-20250905-3MOIF9LM
8945,2025-09-10,19:44:26,20423,11329,12445,15398,1,41722.79,41722.79,0.0,41722.79,CASH,IN-TXN-20250910-LWA1COWP
3638,2025-09-01,20:00:20,2365,9603,6675,1717,2,41728.57,83457.14,0.0,83457.14,WALLET,IN-TXN-20250901-KVNOG472
2989,2025-09-13,13:02:39,11500,7569,7984,10989,1,62248.35,62248.35,0.0,62248.35,CARD,IN-TXN-20250913-JMSGDNJX
4613,2025-09-10,17:09:54,2962,18455,16677,14534,1,47963.73,47963.73,0.0,47963.73,BNPL,IN-TXN-20250910-L94N54RN
10905,2025-09-05,12:17:22,14094,10580,9043,5181,1,41061.54,41061.54,2053.08,39008.46,CARD,IN-TXN-20250905-WX9UMEVK
3630,2025-09-12,16:17:55,212,1153,3832,17404,1,13503.79,13503.79,0.0,13503.79,CASH,IN-TXN-20250912-CMZVZS6L
10570,2025-09-13,16:54:10,20222,17555,6353,18125,3,80595.97,241787.91,12089.4,229698.51,CASH,IN-TXN-20250913-ZI6CMXMA
785,2025-09-09,21:20:10,6882,3337,12038,19673,1,13255.47,13255.47,662.77,12592.7,BNPL,IN-TXN-20250909-BFQ11EU7
8503,2025-09-02,10:58:48,10687,2655,11172,20385,1,22319.57,22319.57,1115.98,21203.59,CARD,IN-TXN-20250902-K2FM69UF
2719,2025-09-02,14:12:26,5332,237,19762,13239,1,56771.16,56771.16,8515.67,48255.49,CASH,IN-TXN-20250902-U1TKLWBC
2020,2025-09-12,21:27:56,15548,1561,7418,16771,1,115846.11,115846.11,5792.31,110053.8,UPI,IN-TXN-20250912-6U6MZFDA
524,2025-09-02,11:57:20,13380,6655,11420,1247,1,119244.68,119244.68,5962.23,113282.45,UPI,IN-TXN-20250902-0KDDHBMO
5023,2025-09-11,11:57:25,8916,15281,20257,5386,1,23855.67,23855.67,0.0,23855.67,BNPL,IN-TXN-20250911-YBP50SD8
5446,2025-09-01,16:59:54,19965,18912,10963,10111,1,115767.18,115767.18,0.0,115767.18,WALLET,IN-TXN-20250901-O5BWQET0
4542,2025-09-04,11:56:45,1527,16765,9121,15120,2,7896.13,15792.26,0.0,15792.26,BNPL,IN-TXN-20250904-6A1SO2MP
1222,2025-09-10,12:44:48,17815,5116,2954,15294,1,30243.72,30243.72,0.0,30243.72,CARD,IN-TXN-20250910-MWB1C9XI
6563,2025-09-06,18:34:16,10319,15704,16724,3650,1,18762.44,18762.44,938.12,17824.32,WALLET,IN-TXN-20250906-U0VMXSR0
9794,2025-09-12,13:23:19,16350,17846,19146,19507,2,1041.56,2083.12,0.0,2083.12,UPI,IN-TXN-20250912-5J1AZOIX
6733,2025-09-05,15:23:22,18142,17331,17254,17490,1,22600.64,22600.64,0.0,22600.64,BNPL,IN-TXN-20250905-CBELJMHD
3401,2025-09-03,19:57:19,16580,18155,5027,19013,1,210615.45,210615.45,21061.54,189553.91,WALLET,IN-TXN-20250903-C5MS82Y9
9105,2025-09-07,20:53:04,5362,12994,20225,3043,1,77687.2,77687.2,3884.36,73802.84,BNPL,IN-TXN-20250907-T699W922
5257,2025-09-01,18:35:08,17038,20285,3693,11041,1,173701.9,173701.9,0.0,173701.9,CARD,IN-TXN-20250901-QS6BWM1O
2470,2025-09-06,15:30:23,3087,2925,9205,3127,2,70896.04,141792.08,0.0,141792.08,UPI,IN-TXN-20250906-8L4OHARY
5828,2025-09-09,12:12:03,9506,7260,619,20132,1,95643.89,95643.89,4782.19,90861.7,WALLET,IN-TXN-20250909-9JPHBSFN
9646,2025-09-05,14:27:14,41,15913,16131,10715,2,192477.58,384955.16,0.0,384955.16,BNPL,IN-TXN-20250905-8P62KEMQ
10510,2025-09-09,15:12:54,2518,17108,1425,18263,1,77250.02,77250.02,0.0,77250.02,WALLET,IN-TXN-20250909-UKXUO6MY
1479,2025-09-03,11:30:54,7413,1658,16355,19360,2,25107.97,50215.94,0.0,50215.94,UPI,IN-TXN-20250903-JHO1ECVU
6912,2025-09-11,13:17:27,13752,13692,7916,7275,1,29960.86,29960.86,1498.04,28462.82,WALLET,IN-TXN-20250911-Q16SKU0U
9524,2025-09-07,21:14:52,13520,19760,12223,13358,1,247877.46,247877.46,0.0,247877.46,CARD,IN-TXN-20250907-LVAX3YAP
6273,2025-09-04,14:20:55,15138,4928,9874,5776,1,15324.42,15324.42,1532.44,13791.98,WALLET,IN-TXN-20250904-GTKA3GY6
5255,2025-09-09,11:23:12,885,14195,8248,6491,2,4716.53,9433.06,0.0,9433.06,CARD,IN-TXN-20250909-XRMWKNFW
8552,2025-09-12,11:28:53,6360,19883,3280,6320,1,199198.91,199198.91,0.0,199198.91,WALLET,IN-TXN-20250912-JDD3I3CQ
7293,2025-09-12,12:46:02,12250,2718,20809,16586,2,49624.95,99249.9,4962.5,94287.4,CASH,IN-TXN-20250912-PEMXGJE9
6866,2025-09-08,19:31:00,14704,17843,15433,11102,2,165052.61,330105.22,33010.52,297094.7,BNPL,IN-TXN-20250908-BK1JBSG8
6725,2025-09-12,16:30:55,9874,15660,755,13784,3,94191.37,282574.11,0.0,282574.11,CARD,IN-TXN-20250912-ULHMHKUM
4676,2025-09-09,10:51:57,1061,2420,2575,419,1,7382.96,7382.96,0.0,7382.96,BNPL,IN-TXN-20250909-14M73I5W
9582,2025-09-07,16:26:44,19644,19203,15859,10578,1,233305.0,233305.0,0.0,233305.0,CASH,IN-TXN-20250907-2K10I2AI
5355,2025-09-04,16:56:12,18472,7348,10350,2651,1,64530.49,64530.49,0.0,64530.49,WALLET,IN-TXN-20250904-HXD4ERF4
5259,2025-09-12,13:16:52,9253,10115,3495,2163,1,3713.67,3713.67,185.68,3527.99,BNPL,IN-TXN-20250912-NW1004U6
8289,2025-09-10,21:28:10,14396,9923,2242,20576,1,37009.47,37009.47,0.0,37009.47,BNPL,IN-TXN-20250910-NH1BA1O9
7804,2025-09-09,17:16:46,7084,4689,8493,10574,1,135453.17,135453.17,0.0,135453.17,WALLET,IN-TXN-20250909-Z4NMJTXR
5651,2025-09-10,14:10:29,18622,8373,15335,11001,1,87634.4,87634.4,4381.72,83252.68,UPI,IN-TXN-20250910-Z38156RU
4907,2025-09-10,17:59:43,7653,14157,15867,11273,1,6233.9,6233.9,311.7,5922.2,UPI,IN-TXN-20250910-DCYU1E49
3504,2025-09-01,20:36:52,16953,14742,12110,17869,1,105234.96,105234.96,0.0,105234.96,BNPL,IN-TXN-20250901-48YCVZZV
6596,2025-09-02,15:21:53,12904,10274,9586,11633,1,22399.61,22399.61,2239.96,20159.65,BNPL,IN-TXN-20250902-NDDFA4ZV
5237,2025-09-12,15:02:25,6292,1890,16500,709,1,70832.6,70832.6,3541.63,67290.97,CARD,IN-TXN-20250912-C6JGVF40
8785,2025-09-02,19:05:54,12193,19293,3775,17441,1,16088.67,16088.67,0.0,16088.67,CASH,IN-TXN-20250902-H87PGAML
9759,2025-09-02,14:00:34,10548,4162,3560,4561,2,31237.42,62474.84,3123.74,59351.1,CASH,IN-TXN-20250902-67H2AHRT
